place_name,boat_number,feature,feature_phase,bin,n,baseline_n,win_rate_pct,baseline_win_rate_pct,win_delta_pp,win_lift,win_label,top3_rate_pct,baseline_top3_rate_pct,top3_delta_pp,top3_lift,top3_label,overall_label,score_head,score_axis
多摩川,6,chokusen_diff,preview,-0.10--0.05,810,8171,2.0988,2.6068,-0.508,0.8051,中立,25.8025,27.414,-1.6116,0.9412,中立,中立,-0.381,-1.2087
多摩川,6,chokusen_diff,preview,-0.10以下,1159,8171,1.8119,2.6068,-0.7949,0.6951,中立,23.8999,27.414,-3.5141,0.8718,中立,中立,-0.5962,-2.6356
多摩川,6,chokusen_rank_calc,preview,1位,467,8171,4.2827,2.6068,1.6759,1.6429,中立,29.9786,27.414,2.5646,1.0935,中立,中立,1.2569,1.9234
多摩川,6,chokusen_rank_calc,preview,2位,547,8171,4.0219,2.6068,1.4152,1.5429,中立,29.9817,27.414,2.5677,1.0937,中立,中立,1.0614,1.9258
多摩川,6,chokusen_rank_calc,preview,3位,712,8171,2.6685,2.6068,0.0618,1.0237,中立,27.3876,27.414,-0.0264,0.999,中立,中立,0.0463,-0.0198
多摩川,6,chokusen_rank_calc,preview,4-6位,2864,8171,2.095,2.6068,-0.5118,0.8037,中立,25.6285,27.414,-1.7855,0.9349,中立,中立,-0.3839,-1.3392
多摩川,6,combo_diff,preview,+0.05-0.10,209,8171,5.2632,2.6068,2.6564,2.019,中立,26.7943,27.414,-0.6198,0.9774,中立,中立,3.3205,-0.7747
多摩川,6,combo_diff,preview,+0.10-0.15,201,8171,1.4925,2.6068,-1.1142,0.5726,中立,32.8358,27.414,5.4218,1.1978,バフ,バフ,-1.3928,6.7772
多摩川,6,combo_diff,preview,+0.15以上,1080,8171,5.3704,2.6068,2.7636,2.0602,中立,40.463,27.414,13.0489,1.476,超バフ,超バフ,3.4545,16.3112
多摩川,6,combo_diff,preview,-0.05-+0.05,489,8171,2.045,2.6068,-0.5618,0.7845,中立,28.8344,27.414,1.4203,1.0518,中立,中立,-0.7022,1.7754
多摩川,6,combo_diff,preview,-0.10--0.05,249,8171,1.6064,2.6068,-1.0004,0.6162,中立,27.7108,27.414,0.2968,1.0108,中立,中立,-1.2504,0.371
多摩川,6,combo_diff,preview,-0.10以下,2350,8171,1.4468,2.6068,-1.16,0.555,中立,19.617,27.414,-7.797,0.7156,デバフ,デバフ,-1.45,-9.7463
多摩川,6,general_3ren_pct,morning,20-30,1739,8171,1.3226,2.6068,-1.2842,0.5074,中立,26.5095,27.414,-0.9045,0.967,中立,中立,-1.2842,-0.9045
多摩川,6,general_3ren_pct,morning,30-40,1533,8171,3.7834,2.6068,1.1767,1.4514,中立,33.0072,27.414,5.5932,1.204,バフ,バフ,1.1767,5.5932
多摩川,6,general_3ren_pct,morning,40-50,917,8171,3.2715,2.6068,0.6648,1.255,中立,38.0589,27.414,10.6449,1.3883,超バフ,超バフ,0.6648,10.6449
多摩川,6,general_3ren_pct,morning,50-60,584,8171,5.4795,2.6068,2.8727,2.102,中立,43.1507,27.414,15.7367,1.574,超バフ,超バフ,2.8727,15.7367
多摩川,6,general_3ren_pct,morning,60+,563,8171,9.2362,2.6068,6.6295,3.5432,超バフ,51.865,27.414,24.451,1.8919,超バフ,超バフ,6.6295,20.0
多摩川,6,general_3ren_pct,morning,<20,2820,8171,0.6383,2.6068,-1.9685,0.2449,中立,13.4397,27.414,-13.9743,0.4902,超デバフ,超デバフ,-1.9685,-13.9743
多摩川,6,isshu_diff,preview,+0.05-0.10,211,8171,3.3175,2.6068,0.7108,1.2727,中立,28.91,27.414,1.4959,1.0546,中立,中立,0.8174,1.7203
多摩川,6,isshu_diff,preview,+0.10-0.15,217,8171,2.765,2.6068,0.1582,1.0607,中立,28.1106,27.414,0.6966,1.0254,中立,中立,0.1819,0.8011
多摩川,6,isshu_diff,preview,+0.15以上,1063,8171,5.174,2.6068,2.5673,1.9848,中立,40.8278,27.414,13.4138,1.4893,超バフ,超バフ,2.9523,15.4259
多摩川,6,isshu_diff,preview,-0.05-+0.05,490,8171,2.2449,2.6068,-0.3619,0.8612,中立,28.7755,27.414,1.3615,1.0497,中立,中立,-0.4162,1.5657
多摩川,6,isshu_diff,preview,-0.10--0.05,279,8171,1.4337,2.6068,-1.1731,0.55,中立,25.0896,27.414,-2.3244,0.9152,中立,中立,-1.3491,-2.6731
多摩川,6,isshu_diff,preview,-0.10以下,2318,8171,1.5962,2.6068,-1.0106,0.6123,中立,19.9741,27.414,-7.4399,0.7286,デバフ,デバフ,-1.1622,-8.5559
多摩川,6,isshu_rank_calc,preview,1位,432,8171,5.787,2.6068,3.1803,2.22,バフ,43.0556,27.414,15.6415,1.5706,超バフ,超バフ,3.3393,16.4236
多摩川,6,isshu_rank_calc,preview,2位,594,8171,4.5455,2.6068,1.9387,1.7437,中立,34.8485,27.414,7.4345,1.2712,バフ,バフ,2.0356,7.8062
多摩川,6,isshu_rank_calc,preview,3位,683,8171,3.2211,2.6068,0.6143,1.2357,中立,32.3572,27.414,4.9432,1.1803,中立,中立,0.645,5.1904
多摩川,6,isshu_rank_calc,preview,4-6位,2869,8171,1.6033,2.6068,-1.0034,0.6151,中立,21.4709,27.414,-5.9431,0.7832,デバフ,デバフ,-1.0536,-6.2403
多摩川,6,makurare_pct_year,morning,<20,8156,8171,2.6116,2.6068,0.0048,1.0018,中立,27.4522,27.414,0.0382,1.0014,中立,中立,0.0031,0.0248
多摩川,6,makuri_pct_year,morning,20-30,10,8171,0.0,2.6068,-2.6068,0.0,サンプル不足,10.0,27.414,-17.414,0.3648,サンプル不足,サンプル不足,-1.4337,-9.5777
多摩川,6,makuri_pct_year,morning,<20,8146,8171,2.6148,2.6068,0.008,1.0031,中立,27.4736,27.414,0.0596,1.0022,中立,中立,0.0044,0.0328
多摩川,6,makurizashi_pct_year,morning,20-30,1,8171,0.0,2.6068,-2.6068,0.0,サンプル不足,100.0,27.414,72.586,3.6478,サンプル不足,サンプル不足,-1.4337,11.0
多摩川,6,makurizashi_pct_year,morning,<20,8155,8171,2.6119,2.6068,0.0051,1.002,中立,27.4433,27.414,0.0293,1.0011,中立,中立,0.0028,0.0161
多摩川,6,mawariashi_diff,preview,+0.05-0.10,435,8171,3.2184,2.6068,0.6116,1.2346,中立,25.5172,27.414,-1.8968,0.9308,中立,中立,0.5199,-1.6123
多摩川,6,mawariashi_diff,preview,+0.10-0.15,419,8171,3.1026,2.6068,0.4958,1.1902,中立,30.3103,27.414,2.8962,1.1056,中立,中立,0.4215,2.4618
多摩川,6,mawariashi_diff,preview,+0.15以上,1144,8171,3.3217,2.6068,0.7149,1.2742,中立,33.479,27.414,6.065,1.2212,バフ,バフ,0.6077,5.1552
多摩川,6,mawariashi_diff,preview,-0.05-+0.05,834,8171,2.2782,2.6068,-0.3286,0.8739,中立,26.9784,27.414,-0.4356,0.9841,中立,中立,-0.2793,-0.3703
多摩川,6,mawariashi_diff,preview,-0.10--0.05,360,8171,2.2222,2.6068,-0.3846,0.8525,中立,24.4444,27.414,-2.9696,0.8917,中立,中立,-0.3269,-2.5241
多摩川,6,mawariashi_diff,preview,-0.10以下,1398,8171,2.0744,2.6068,-0.5324,0.7958,中立,21.3877,27.414,-6.0263,0.7802,デバフ,デバフ,-0.4525,-5.1224
多摩川,6,mawariashi_rank_calc,preview,1位,875,8171,3.4286,2.6068,0.8218,1.3153,中立,32.8,27.414,5.386,1.1965,バフ,バフ,0.6985,4.5781
多摩川,6,mawariashi_rank_calc,preview,2位,723,8171,2.7663,2.6068,0.1595,1.0612,中立,30.8437,27.414,3.4297,1.1251,中立,中立,0.1356,2.9152
多摩川,6,mawariashi_rank_calc,preview,3位,664,8171,3.1627,2.6068,0.5559,1.2132,中立,27.7108,27.414,0.2968,1.0108,中立,中立,0.4725,0.2523
多摩川,6,mawariashi_rank_calc,preview,4-6位,2328,8171,2.1478,2.6068,-0.459,0.8239,中立,23.1529,27.414,-4.2611,0.8446,中立,中立,-0.3902,-3.6219
多摩川,6,nige_pct_year,morning,<20,8156,8171,2.6116,2.6068,0.0048,1.0018,中立,27.4522,27.414,0.0382,1.0014,中立,中立,0.0041,0.0324
多摩川,6,odds_prediction_pct,morning,20-30,154,8171,20.1299,2.6068,17.5231,7.7221,超バフ,69.4805,27.414,42.0665,2.5345,超バフ,超バフ,11.25,15.0
多摩川,6,odds_prediction_pct,morning,30-40,21,8171,38.0952,2.6068,35.4885,14.6139,サンプル不足,76.1905,27.414,48.7765,2.7793,サンプル不足,サンプル不足,11.25,15.0
多摩川,6,odds_prediction_pct,morning,40-50,6,8171,50.0,2.6068,47.3932,19.1808,サンプル不足,100.0,27.414,72.586,3.6478,サンプル不足,サンプル不足,11.25,15.0
多摩川,6,odds_prediction_pct,morning,50-60,2,8171,0.0,2.6068,-2.6068,0.0,サンプル不足,100.0,27.414,72.586,3.6478,サンプル不足,サンプル不足,-1.9551,15.0
多摩川,6,odds_prediction_pct,morning,60+,1,8171,0.0,2.6068,-2.6068,0.0,サンプル不足,100.0,27.414,72.586,3.6478,サンプル不足,サンプル不足,-1.9551,15.0
多摩川,6,odds_prediction_pct,morning,<20,7896,8171,2.1277,2.6068,-0.4791,0.8162,中立,26.3931,27.414,-1.0209,0.9628,中立,中立,-0.3593,-0.7657
多摩川,6,sasare_pct_year,morning,<20,8156,8171,2.6116,2.6068,0.0048,1.0018,中立,27.4522,27.414,0.0382,1.0014,中立,中立,0.0031,0.0248
多摩川,6,sashi_pct_year,morning,20-30,3,8171,33.3333,2.6068,30.7266,12.7872,サンプル不足,66.6667,27.414,39.2526,2.4318,サンプル不足,サンプル不足,8.25,11.0
多摩川,6,sashi_pct_year,morning,<20,8153,8171,2.6003,2.6068,-0.0065,0.9975,中立,27.4378,27.414,0.0237,1.0009,中立,中立,-0.0036,0.0131
多摩川,6,st_rank_general,morning,2-3,437,8171,7.7803,2.6068,5.1735,2.9846,バフ,39.3593,27.414,11.9452,1.4357,超バフ,超バフ,4.3975,10.1535
多摩川,6,st_rank_general,morning,3-4,1589,8171,2.8949,2.6068,0.2881,1.1105,中立,30.6482,27.414,3.2342,1.118,中立,中立,0.2449,2.7491
多摩川,6,st_rank_general,morning,4-5,1096,8171,0.4562,2.6068,-2.1506,0.175,中立,17.6095,27.414,-9.8045,0.6424,デバフ,デバフ,-1.828,-8.3339
多摩川,6,st_rank_general,morning,5+,147,8171,0.0,2.6068,-2.6068,0.0,中立,12.2449,27.414,-15.1691,0.4467,超デバフ,超デバフ,-2.2158,-12.8938
多摩川,6,st_rank_general,morning,<=2,14,8171,7.1429,2.6068,4.5361,2.7401,サンプル不足,42.8571,27.414,15.4431,1.5633,サンプル不足,サンプル不足,3.8557,13.1266
多摩川,6,st_time_avg_general,morning,0.12-0.14,266,8171,6.015,2.6068,3.4083,2.3075,バフ,41.3534,27.414,13.9394,1.5085,超バフ,超バフ,2.2154,9.0606
多摩川,6,st_time_avg_general,morning,0.14-0.16,606,8171,3.4653,2.6068,0.8586,1.3294,中立,34.3234,27.414,6.9094,1.252,バフ,バフ,0.5581,4.4911
多摩川,6,st_time_avg_general,morning,0.16-0.18,812,8171,4.064,2.6068,1.4573,1.559,中立,30.9113,27.414,3.4973,1.1276,中立,中立,0.9472,2.2732
多摩川,6,st_time_avg_general,morning,0.18+,1550,8171,0.6452,2.6068,-1.9616,0.2475,中立,18.1935,27.414,-9.2205,0.6637,デバフ,デバフ,-1.2751,-5.9933
多摩川,6,st_time_avg_general,morning,<=0.12,49,8171,12.2449,2.6068,9.6381,4.6973,サンプル不足,51.0204,27.414,23.6064,1.8611,サンプル不足,サンプル不足,6.2648,13.0
多摩川,6,start_tenji_rank,preview,1位,1566,8171,3.0013,2.6068,0.3945,1.1513,中立,30.7152,27.414,3.3012,1.1204,中立,中立,0.3156,2.6409
多摩川,6,start_tenji_rank,preview,2位,1366,8171,2.8551,2.6068,0.2483,1.0952,中立,30.4539,27.414,3.0399,1.1109,中立,中立,0.1986,2.4319
多摩川,6,start_tenji_rank,preview,3位,1338,8171,3.3632,2.6068,0.7564,1.2902,中立,29.148,27.414,1.734,1.0633,中立,中立,0.6052,1.3872
多摩川,6,start_tenji_rank,preview,4-6位,3841,8171,2.1088,2.6068,-0.498,0.809,中立,24.1083,27.414,-3.3057,0.8794,中立,中立,-0.3984,-2.6446
多摩川,6,start_tenji_time,preview,-0.05-0.05,2679,8171,2.7622,2.6068,0.1554,1.0596,中立,29.4886,27.414,2.0746,1.0757,中立,中立,0.1088,1.4522
多摩川,6,start_tenji_time,preview,0.05-0.10,1669,8171,2.6363,2.6068,0.0295,1.0113,中立,27.2618,27.414,-0.1522,0.9944,中立,中立,0.0207,-0.1065
多摩川,6,start_tenji_time,preview,0.10-0.15,1325,8171,2.1887,2.6068,-0.4181,0.8396,中立,26.717,27.414,-0.697,0.9746,中立,中立,-0.2927,-0.4879
多摩川,6,start_tenji_time,preview,0.15+,1705,8171,2.4633,2.6068,-0.1434,0.945,中立,22.6979,27.414,-4.7161,0.828,中立,中立,-0.1004,-3.3013
多摩川,6,start_tenji_time,preview,F側<=-0.05,793,8171,3.0265,2.6068,0.4197,1.161,中立,32.0303,27.414,4.6162,1.1684,中立,中立,0.2938,3.2314
多摩川,6,super_slit_alert,preview,false,8076,8171,2.526,2.6068,-0.0808,0.969,中立,27.1545,27.414,-0.2595,0.9905,中立,中立,-0.105,-0.3373
多摩川,6,super_slit_alert,preview,true,95,8171,9.4737,2.6068,6.8669,3.6342,超バフ,49.4737,27.414,22.0597,1.8047,超バフ,超バフ,8.927,26.0
多摩川,6,tenji_diff,preview,+0.05-0.10,809,8171,4.8208,2.6068,2.214,1.8493,中立,36.4648,27.414,9.0507,1.3302,バフ,バフ,2.4354,9.9558
多摩川,6,tenji_diff,preview,+0.10-0.15,120,8171,11.6667,2.6068,9.0599,4.4755,超バフ,53.3333,27.414,25.9193,1.9455,超バフ,超バフ,9.9659,22.0
多摩川,6,tenji_diff,preview,+0.15以上,21,8171,9.5238,2.6068,6.917,3.6535,サンプル不足,47.619,27.414,20.205,1.737,サンプル不足,サンプル不足,7.6087,22.0
多摩川,6,tenji_diff,preview,-0.05-+0.05,5845,8171,2.361,2.6068,-0.2458,0.9057,中立,27.1685,27.414,-0.2455,0.991,中立,中立,-0.2704,-0.2701
多摩川,6,tenji_diff,preview,-0.10--0.05,1234,8171,1.5397,2.6068,-1.0671,0.5907,中立,21.0697,27.414,-6.3443,0.7686,デバフ,デバフ,-1.1738,-6.9788
多摩川,6,tenji_diff,preview,-0.10以下,142,8171,0.7042,2.6068,-1.9026,0.2702,中立,16.1972,27.414,-11.2168,0.5908,超デバフ,超デバフ,-2.0928,-12.3385
多摩川,6,tenji_rank_calc,preview,1位,1009,8171,5.4509,2.6068,2.8442,2.0911,中立,38.2557,27.414,10.8417,1.3955,超バフ,超バフ,2.8442,10.8417
多摩川,6,tenji_rank_calc,preview,2位,1054,8171,3.8899,2.6068,1.2832,1.4922,中立,31.6888,27.414,4.2748,1.1559,中立,中立,1.2832,4.2748
多摩川,6,tenji_rank_calc,preview,3位,1151,8171,1.5639,2.6068,-1.0429,0.5999,中立,29.4526,27.414,2.0386,1.0744,中立,中立,-1.0429,2.0386
多摩川,6,tenji_rank_calc,preview,4-6位,4957,8171,1.9972,2.6068,-0.6096,0.7661,中立,23.8249,27.414,-3.5891,0.8691,中立,中立,-0.6096,-3.5891
多摩川,6,tilt,preview,-0.5以下,5985,8171,2.5397,2.6068,-0.0671,0.9743,中立,27.2348,27.414,-0.1793,0.9935,中立,中立,-0.0201,-0.0538
多摩川,6,tilt,preview,0,1961,8171,2.3457,2.6068,-0.261,0.8999,中立,27.18,27.414,-0.234,0.9915,中立,中立,-0.0783,-0.0702
多摩川,6,tilt,preview,0-0.5,113,8171,2.6549,2.6068,0.0481,1.0184,中立,32.7434,27.414,5.3293,1.1944,バフ,バフ,0.0144,1.5988
多摩川,6,tilt,preview,0.5超,112,8171,10.7143,2.6068,8.1075,4.1102,超バフ,35.7143,27.414,8.3003,1.3028,バフ,超バフ,2.4323,2.4901
多摩川,6,wave_height,morning,2-4cm,7500,8171,2.5867,2.6068,-0.0201,0.9923,中立,27.5467,27.414,0.1326,1.0048,中立,中立,-0.007,0.0464
多摩川,6,wave_height,morning,4-6cm,156,8171,4.4872,2.6068,1.8804,1.7213,中立,26.9231,27.414,-0.4909,0.9821,中立,中立,0.6581,-0.1718
多摩川,6,wave_height,morning,6cm+,63,8171,4.7619,2.6068,2.1551,1.8267,サンプル不足,28.5714,27.414,1.1574,1.0422,サンプル不足,サンプル不足,0.7543,0.4051
多摩川,6,wave_height,morning,<2cm,452,8171,1.9912,2.6068,-0.6156,0.7638,中立,25.2212,27.414,-2.1928,0.92,中立,中立,-0.2155,-0.7675
多摩川,6,wind_speed,morning,2-4m,3812,8171,2.3347,2.6068,-0.272,0.8956,中立,27.2036,27.414,-0.2105,0.9923,中立,中立,-0.0952,-0.0737
多摩川,6,wind_speed,morning,4-6m,1262,8171,2.4564,2.6068,-0.1504,0.9423,中立,27.0206,27.414,-0.3934,0.9856,中立,中立,-0.0526,-0.1377
多摩川,6,wind_speed,morning,6m+,314,8171,4.1401,2.6068,1.5333,1.5882,中立,26.7516,27.414,-0.6624,0.9758,中立,中立,0.5367,-0.2319
多摩川,6,wind_speed,morning,<2m,2783,8171,2.8746,2.6068,0.2678,1.1027,中立,27.9554,27.414,0.5414,1.0197,中立,中立,0.0937,0.1895
大村,1,ai_3ren_pct,morning,20-30,7,8494,0.0,63.0563,-63.0563,0.0,サンプル不足,42.8571,87.2263,-44.3691,0.4913,サンプル不足,サンプル不足,-15.0,-20.0
大村,1,ai_3ren_pct,morning,30-40,24,8494,8.3333,63.0563,-54.7229,0.1322,サンプル不足,29.1667,87.2263,-58.0596,0.3344,サンプル不足,サンプル不足,-15.0,-20.0
大村,1,ai_3ren_pct,morning,40-50,73,8494,13.6986,63.0563,-49.3576,0.2172,サンプル不足,46.5753,87.2263,-40.6509,0.534,サンプル不足,サンプル不足,-15.0,-20.0
大村,1,ai_3ren_pct,morning,50-60,220,8494,26.3636,63.0563,-36.6926,0.4181,超デバフ,59.5455,87.2263,-27.6808,0.6827,超デバフ,超デバフ,-15.0,-20.0
大村,1,ai_3ren_pct,morning,60+,8052,8494,64.7789,63.0563,1.7227,1.0273,中立,88.6488,87.2263,1.4225,1.0163,中立,中立,1.7227,1.4225
大村,1,ai_3ren_pct,morning,<20,2,8494,0.0,63.0563,-63.0563,0.0,サンプル不足,0.0,87.2263,-87.2263,0.0,サンプル不足,サンプル不足,-15.0,-20.0
大村,1,ai_plus,morning,100-120,239,8494,30.1255,63.0563,-32.9308,0.4778,超デバフ,60.6695,87.2263,-26.5568,0.6955,超デバフ,超デバフ,-17.25,-23.0
大村,1,ai_plus,morning,120-140,613,8494,35.5628,63.0563,-27.4935,0.564,超デバフ,71.2887,87.2263,-15.9375,0.8173,デバフ,超デバフ,-17.25,-18.3282
大村,1,ai_plus,morning,140+,7397,8494,67.2164,63.0563,4.1602,1.066,中立,90.0635,87.2263,2.8373,1.0325,中立,中立,4.7842,3.2629
大村,1,ai_plus,morning,60-80,27,8494,25.9259,63.0563,-37.1303,0.4112,サンプル不足,51.8519,87.2263,-35.3744,0.5945,サンプル不足,サンプル不足,-17.25,-23.0
大村,1,ai_plus,morning,80-100,82,8494,17.0732,63.0563,-45.9831,0.2708,超デバフ,57.3171,87.2263,-29.9092,0.6571,超デバフ,超デバフ,-17.25,-23.0
大村,1,ai_plus,morning,<60,14,8494,7.1429,63.0563,-55.9134,0.1133,サンプル不足,35.7143,87.2263,-51.512,0.4094,サンプル不足,サンプル不足,-17.25,-23.0
大村,1,ai_plus_rank,morning,1位,7170,8494,68.1311,63.0563,5.0748,1.0805,中立,90.4463,87.2263,3.22,1.0369,中立,中立,5.8361,3.703
大村,1,ai_plus_rank,morning,2位,820,8494,37.9268,63.0563,-25.1294,0.6015,超デバフ,74.2683,87.2263,-12.958,0.8514,デバフ,超デバフ,-17.25,-14.9017
大村,1,ai_plus_rank,morning,3位,264,8494,25.3788,63.0563,-37.6775,0.4025,超デバフ,60.2273,87.2263,-26.999,0.6905,超デバフ,超デバフ,-17.25,-23.0
大村,1,ai_plus_rank,morning,4-6位,118,8494,17.7966,63.0563,-45.2597,0.2822,超デバフ,48.3051,87.2263,-38.9212,0.5538,超デバフ,超デバフ,-17.25,-23.0
大村,1,ai_prediction_pct,morning,20-30,374,8494,26.2032,63.0563,-36.8531,0.4156,超デバフ,61.2299,87.2263,-25.9963,0.702,超デバフ,超デバフ,-14.25,-19.0
大村,1,ai_prediction_pct,morning,30-40,619,8494,35.2181,63.0563,-27.8382,0.5585,超デバフ,70.9208,87.2263,-16.3054,0.8131,デバフ,超デバフ,-14.25,-15.4902
大村,1,ai_prediction_pct,morning,40-50,899,8494,44.8276,63.0563,-18.2287,0.7109,超デバフ,81.6463,87.2263,-5.58,0.936,中立,超デバフ,-14.25,-5.301
大村,1,ai_prediction_pct,morning,50-60,1215,8494,54.6502,63.0563,-8.4061,0.8667,デバフ,85.7613,87.2263,-1.465,0.9832,中立,デバフ,-7.9858,-1.3917
大村,1,ai_prediction_pct,morning,60+,5102,8494,75.9898,63.0563,12.9335,1.2051,超バフ,93.7672,87.2263,6.5409,1.075,中立,超バフ,12.2869,6.2138
大村,1,ai_prediction_pct,morning,<20,169,8494,15.3846,63.0563,-47.6717,0.244,超デバフ,50.2959,87.2263,-36.9304,0.5766,超デバフ,超デバフ,-14.25,-19.0
大村,1,chokusen_diff,preview,+0.05-0.10,1219,8494,68.991,63.0563,5.9347,1.0941,中立,90.8121,87.2263,3.5859,1.0411,中立,中立,4.451,2.6894
大村,1,chokusen_diff,preview,+0.10-0.15,526,8494,66.73,63.0563,3.6738,1.0583,中立,90.1141,87.2263,2.8878,1.0331,中立,中立,2.7553,2.1658
大村,1,chokusen_diff,preview,+0.15以上,158,8494,75.9494,63.0563,12.8931,1.2045,超バフ,92.4051,87.2263,5.1788,1.0594,中立,超バフ,9.6698,3.8841
大村,1,chokusen_diff,preview,-0.05-+0.05,2504,8494,61.4217,63.0563,-1.6345,0.9741,中立,86.222,87.2263,-1.0042,0.9885,中立,中立,-1.2259,-0.7532
大村,1,chokusen_diff,preview,-0.10--0.05,323,8494,48.9164,63.0563,-14.1399,0.7758,超デバフ,80.805,87.2263,-6.4213,0.9264,中立,超デバフ,-10.6049,-4.816
大村,1,chokusen_diff,preview,-0.10以下,70,8494,51.4286,63.0563,-11.6277,0.8156,サンプル不足,81.4286,87.2263,-5.7977,0.9335,サンプル不足,サンプル不足,-8.7208,-4.3483
大村,1,chokusen_rank_calc,preview,1位,1820,8494,68.4066,63.0563,5.3503,1.0848,中立,90.5495,87.2263,3.3232,1.0381,中立,中立,4.0127,2.4924
大村,1,chokusen_rank_calc,preview,2位,1086,8494,65.1934,63.0563,2.1371,1.0339,中立,88.3057,87.2263,1.0794,1.0124,中立,中立,1.6028,0.8096
大村,1,chokusen_rank_calc,preview,3位,714,8494,62.0448,63.0563,-1.0115,0.984,中立,85.2941,87.2263,-1.9322,0.9778,中立,中立,-0.7586,-1.4491
大村,1,chokusen_rank_calc,preview,4-6位,1180,8494,54.9153,63.0563,-8.141,0.8709,デバフ,83.7288,87.2263,-3.4975,0.9599,中立,デバフ,-6.1058,-2.6231
大村,1,combo_diff,preview,+0.05-0.10,273,8494,57.5092,63.0563,-5.5471,0.912,中立,83.5165,87.2263,-3.7098,0.9575,中立,中立,-6.9339,-4.6372
大村,1,combo_diff,preview,+0.10-0.15,300,8494,59.3333,63.0563,-3.7229,0.941,中立,85.0,87.2263,-2.2263,0.9745,中立,中立,-4.6537,-2.7828
大村,1,combo_diff,preview,+0.15以上,2978,8494,66.7898,63.0563,3.7335,1.0592,中立,89.9597,87.2263,2.7334,1.0313,中立,中立,4.6669,3.4168
大村,1,combo_diff,preview,-0.05-+0.05,410,8494,60.7317,63.0563,-2.3246,0.9631,中立,87.561,87.2263,0.3347,1.0038,中立,中立,-2.9057,0.4184
大村,1,combo_diff,preview,-0.10--0.05,156,8494,63.4615,63.0563,0.4053,1.0064,中立,84.6154,87.2263,-2.6109,0.9701,中立,中立,0.5066,-3.2636
大村,1,combo_diff,preview,-0.10以下,645,8494,53.7984,63.0563,-9.2578,0.8532,デバフ,80.3101,87.2263,-6.9162,0.9207,中立,デバフ,-11.5723,-8.6452
大村,1,general_3ren_pct,morning,20-30,22,8494,31.8182,63.0563,-31.2381,0.5046,サンプル不足,63.6364,87.2263,-23.5899,0.7296,サンプル不足,サンプル不足,-15.0,-20.0
大村,1,general_3ren_pct,morning,30-40,48,8494,31.25,63.0563,-31.8063,0.4956,サンプル不足,72.9167,87.2263,-14.3096,0.8359,サンプル不足,サンプル不足,-15.0,-14.3096
大村,1,general_3ren_pct,morning,40-50,144,8494,35.4167,63.0563,-27.6396,0.5617,超デバフ,65.2778,87.2263,-21.9485,0.7484,超デバフ,超デバフ,-15.0,-20.0
大村,1,general_3ren_pct,morning,50-60,354,8494,38.9831,63.0563,-24.0732,0.6182,超デバフ,71.7514,87.2263,-15.4749,0.8226,デバフ,超デバフ,-15.0,-15.4749
大村,1,general_3ren_pct,morning,60+,7904,8494,65.0304,63.0563,1.9741,1.0313,中立,88.5881,87.2263,1.3618,1.0156,中立,中立,1.9741,1.3618
大村,1,general_3ren_pct,morning,<20,16,8494,18.75,63.0563,-44.3063,0.2974,サンプル不足,43.75,87.2263,-43.4763,0.5016,サンプル不足,サンプル不足,-15.0,-20.0
大村,1,isshu_diff,preview,+0.05-0.10,285,8494,57.193,63.0563,-5.8633,0.907,中立,83.8596,87.2263,-3.3666,0.9614,中立,中立,-6.7428,-3.8716
大村,1,isshu_diff,preview,+0.10-0.15,302,8494,62.2517,63.0563,-0.8046,0.9872,中立,87.0861,87.2263,-0.1402,0.9984,中立,中立,-0.9253,-0.1612
大村,1,isshu_diff,preview,+0.15以上,2929,8494,66.6098,63.0563,3.5535,1.0564,中立,89.86,87.2263,2.6337,1.0302,中立,中立,4.0865,3.0288
大村,1,isshu_diff,preview,-0.05-+0.05,436,8494,61.6972,63.0563,-1.359,0.9784,中立,86.6972,87.2263,-0.529,0.9939,中立,中立,-1.5629,-0.6084
